X20241116.OAPS.3_BC15	X20241116.OAPS.4_BC35	X20241123.OAPS.5_BC14	X20241123.OAPS.5_BC16	X20241123.OAPS.5_BC30	X20241123.OAPS.5_BC33	X20241215.OAPS.3_BC11	X20241215.OAPS.3_BC24	X20241215.OAPS.4_BC16	X20241215.OAPS.4_BC25	X20241215.OAPS.5_BC18	X20241215.OAPS.5_BC20	X20241215.OAPS.6_BC21	X20241215.OAPS.6_BC23	L1.1.BC1	L1.1.BC10	L1.1.BC9	L2.2.BC2	L2.2.BC6	L3.3.BC3	L3.3.BC4	L3.3.BC5	L4.4.BC1	L4.4.BC7	L4.4.BC8
ENSG00000215472.10|1529|RPL17-C18orf32|protein_coding	199.013811072558	428.618869964555	199.229441614049	199.229441614049	424.524169373729	426.188380477192	198.494082615691	202.206460189777	426.043010770536	428.503025950935	425.775815642426	426.007134967616	425.160080154645	428.119301902152	201.093127356019	427.141000350614	200.967630573101	429.6826384851	202.411662822496	201.855025839119	430.381110347259	427.18223686007	201.542141299443	200.773242517899	427.532329476463
ENSG00000221983.8|4306|UBA52|protein_coding	292.66736922435	497.954275399998	333.781307987371	361.194874492237	440.833024380233	440.833024380233	301.034520212542	327.149663355731	465.107604695039	443.72383967927	432.706848842923	463.728567788232	438.603221753905	522.347471503127	336.003813273975	466.321859307465	329.237031825564	465.90024642306	334.978618199277	331.94930820797	424.944992859361	442.226293342522	329.805151967274	368.667643821999	461.240470950084
ENSG00000228474.6|600|OST4|protein_coding	152.187031996662	630.321867594934	378.274999477897	378.274999477897	408.245046156141	398.933250671366	335.411261585027	390.851919997141	400.740430587547	384.285420757557	375.770107755854	394.2592074364	389.112367711704	498.350486922241	420.666253183728	404.209936306225	383.132531878015	382.730961148376	377.355055590155	369.01383283213	399.445652858934	394.448484529385	381.091595589875	374.764638987107	399.282210944677
ENSG00000229117.9|1108|RPL41|protein_coding	58.5334738448701	258.431965713923	124.712204471806	124.712204471806	201.611180938546	183.052096869186	125.852588810901	129.70944689316	216.461170686028	212.563035381788	159.776861776701	186.633423104295	174.296001790319	188.710246598518	147.983097805801	193.494921083005	127.304604131275	183.803464956163	112.138576786268	132.212633039668	180.225963288235	199.042236700442	136.273972024797	119.119933150942	180.586915830879
ENSG00000231500.7|1834|RPS18|protein_coding	269.253979686402	737.476585086073	472.318153101126	486.457835579783	512.548919192445	541.035272480796	464.59333190034	458.488419977242	458.566036290752	500.829152781249	520.527406935109	583.31486489472	580.781683905042	546.830972510448	480.303697643287	517.07689529412	489.232559500462	509.744923531616	493.564308263464	491.683155750223	519.884306119115	516.74218300983	482.966250025197	482.06929677137	526.65550508912
ENSG00000232112.3|1139|TMA7|protein_coding	316.080758762298	138.670810870886	217.543780027245	231.657694470105	239.704941990825	221.131592217076	198.248747453433	223.049020112402	233.937832025666	265.79239811227	208.471526604934	220.686315085035	218.764635744934	256.235463961889	226.867190179318	223.303458379145	226.058245269936	227.533231866012	224.643455569782	224.113856410645	230.150594445643	227.919696357453	226.930419128108	228.008224333701	230.500990545379
ENSG00000233016.7|4891|SNHG7|lncRNA	1767.71091011508	466.438182020251	1121.61025360682	1121.61025360682	1088.27637957226	1135.96723665588	1174.64107581578	1097.38835407449	1090.33170729837	1060.80064399394	1114.77555124552	1091.15652238201	1115.07933732715	1079.8704116054	1129.57565755393	1094.77398923829	1171.4499911482	1092.37246857633	1128.61961942557	1125.47386506957	1087.03469462592	1088.56378748069	1130.44117119961	1139.10768355398	1099.35782719668
ENSG00000233927.5|2119|RPS28|protein_coding	210.720505841532	882.450614632908	0	0	0	0	467.002997294033	587.01084580248	581.769073856144	976.34721331305	699.293803892775	703.191808417156	784.579987748272	1151.77124551636	453.594648684576	600.345947618369	425.401352794386	110.228625838525	537.450594502203	354.147543136216	368.905999091637	915.18527602291	553.47968411856	241.482860588051	482.943276904977
ENSG00000236552.2|612|RPL13AP5|processed_pseudogene	643.868212293571	712.263710382275	0	0	0	0	817.255245264558	903.093608926892	1231.98156816595	1663.19612500421	1165.48967315463	975.395089094765	1295.17966231461	1652.36440169484	1485.36275801639	688.789770258575	303.858109138847	621.288618362598	1183.40060479593	1231.46759317821	1066.93401698071	375.596269350443	2098.96526361885	1053.27630682022	1595.81256716427
ENSG00000241343.10|3965|RPL36A|protein_coding	93.6535581517921	315.160933797467	133.246074754784	161.162343302669	264.992916194481	260.684866537391	154.402679503558	140.168341565938	223.951427398676	266.798890488915	271.240909865295	234.859897749042	277.943159094315	310.402277189402	134.015242517764	267.751459825973	139.457734959307	247.437905046578	141.946150924714	169.41333157196	285.93625559322	243.675751021903	147.383136591384	130.571662297265	282.847770444141
ENSG00000244642.3|295|RN7SL396P|misc_RNA	1498.45693042867	1235.43086048607	1214.25330821309	1319.27249694109	1417.406135495	1533.80349377739	1291.57255645917	1429.8966680078	1362.66674500413	1400.69755983088	1465.62013990328	1411.87571043149	1417.62190242174	1420.51593381532	1305.14494030841	1437.32650941179	1306.41449723168	1427.46207818179	1299.04191289937	1296.02527467319	1431.38973319732	1430.47099538629	1294.01069557255	1298.54592605113	1425.78435145528
ENSG00000244734.4|1304|HBB|protein_coding	34792.2968533908	12688.379194686	22734.5262129883	22946.8189055863	24539.1208976271	24591.7784986915	20609.6568436448	22635.8721855039	22650.3880897615	24267.4474317698	24021.2626798811	23266.6860268215	24719.1151299412	31398.61599973	22806.6790834885	24805.2607531546	22712.0335756066	24530.6398708629	22812.2278945336	22675.1117986571	24248.2666122702	25297.7909556935	22592.9754926609	22676.8689522232	24583.1858918587
ENSG00000251562.8|8829|MALAT1|lncRNA	2247.68539564301	724.870147734174	1503.52831224788	1513.38077136676	1474.17500329707	1451.18269639489	1622.86853525856	1485.57189894846	1429.96046092994	1406.68049196664	1515.41648239765	1540.8425622422	1429.81840963403	1344.10116604037	1485.18295669753	1413.39780260406	1542.61686118055	1522.89391715019	1519.69888526418	1518.63831384002	1490.54094494136	1462.43084599925	1465.52678808083	1459.70175078967	1471.00934851492
ENSG00000252316.1|96|RNY4|misc_RNA	203204.807799851	152071.453775954	177009.038560796	177464.542255313	179156.148745175	174711.124785289	185882.899950264	173451.323647424	184404.356397062	174808.850195685	178724.300130102	172373.467757734	172508.089988174	171715.432179847	178470.696527827	176395.599150873	178588.210452495	176362.311777841	178503.206386107	178448.507858178	176342.471488678	176361.569887479	178459.245658203	178705.551143948	176421.613334656
ENSG00000254772.10|2639|EEF1G|protein_coding	269.253979686402	775.295897141769	0	0	0	0	447.544539073449	260.893709245547	325.106247154904	164.61668131441	182.698381197212	370.49890981119	308.850534859637	435.475347244701	873.648847994588	1265.01467533871	889.475555842807	270.561172512744	1137.98224469715	1236.83346504391	1696.24425072527	1216.72030916341	2158.57076806238	1520.82822838432	864.398473880647
ENSG00000255508.7|5197|RP11-864I4.1|protein_coding	292.66736922435	775.295897141769	0	0	0	0	447.544539073449	260.893709245547	325.106247154904	170.293118601113	188.998325376426	370.49890981119	308.850534859637	435.475347244701	873.648847994588	1265.01467533871	889.475555842807	270.561172512744	1137.98224469715	1236.83346504391	1696.24425072527	1243.17075066696	2158.57076806238	1520.82822838432	864.398473880647
ENSG00000257529.5|695|RPL36A-HNRNPH2|protein_coding	117.06694768974	315.160933797467	149.175557824823	176.962394199381	272.318841249056	268.030765616394	164.43807157002	156.738082248393	235.155233457959	275.596402787049	278.654118810362	240.291943103872	288.288541351253	315.886440233716	148.046303322381	273.821034051032	164.582269599966	251.974608780342	162.520233384112	183.781825517526	299.072849353481	248.308491954453	160.195165236053	143.562162872705	288.541068262592
ENSG00000258643.6|2370|BCL2L2-PABPN1|protein_coding	140.480337227688	226.915872334176	137.45420210551	140.925350220748	230.209446779671	233.753091848914	144.073903278564	139.361164464938	226.774509590833	228.612397678409	228.277403544667	227.907448986169	227.377594647124	230.99174316566	137.601547375962	226.928623016834	137.280654200125	225.850976076518	138.547954803228	137.81163970502	234.522603155849	231.523215951447	137.117609120529	140.348660247362	227.179949785917
ENSG00000259001.3|638|RPPH1|lncRNA	73459.5096753119	36930.5582223872	51590.0105715073	54063.3094289226	58941.2128939263	56128.9344724664	50270.2312238559	50025.6815656521	54977.4093360882	53635.5288848205	68074.0696949299	59053.5334452855	61348.3866707607	52377.0655955863	53084.4864554063	57209.5750551029	53548.4741750957	57030.8158080219	52988.0819425032	52983.2343583579	57045.3888569129	57042.4650591735	53049.7291562968	53038.4404603954	57005.5497780476
ENSG00000260342.2|764|RP11-1035H13.3|protein_coding	327.787453531272	220.612653658227	341.831480405375	341.831480405375	208.839778008697	199.886898075	354.187288467845	340.499470089666	212.352540638376	188.050149059047	192.601501656059	193.093378258019	210.727559520425	202.122181044783	339.047324498347	184.571032860153	345.837898620748	218.99817888253	383.464752728584	343.431753690904	192.304275844123	189.984223063446	366.587207263888	334.259786012558	198.060766304399
ENSG00000260836.2|2211|RP11-152F13.10|protein_coding	398.027622145116	592.502555539238	487.855724975263	501.98385628827	485.909953690183	500.141494620965	481.596651636454	494.783852769383	453.854361904205	519.74802630228	495.650973193763	447.797525744948	524.816472934511	540.259638188608	523.728848724758	479.906660001013	472.804890475462	473.250278878788	509.032938462808	491.986657916946	523.462591030433	466.243273610443	497.74286863315	493.632533712823	516.76129981426
ENSG00000263740.2|295|RN7SL4P|misc_RNA	83761.4010720091	69713.5985559997	76666.9873728142	78096.7143481979	75735.904671207	75393.5333190486	75897.7075068881	81983.2503333192	75310.8762156902	73094.0866273801	79930.2419056141	77411.2945255763	71575.8792426373	73866.1558558978	78271.2080055977	75374.5499055096	78605.72339005	74547.9582152569	78668.7590068686	77497.4428332637	77415.5241426677	75753.2518683598	77011.8697799609	77340.5334947864	74337.6238611298
ENSG00000263809.1|3087|RP11-849F2.7|protein_coding	46.826779075896	327.767371149366	358.750134480586	358.750134480586	16.7450761961694	21.6849177884895	309.434796660674	314.552550302667	8.76686612603053	-4.17427871200905	23.3321184316819	22.5638320503461	41.9951209846251	32.4459189586917	461.908660994999	-61.1065974105507	302.896329755233	31.4804326494799	397.974297367522	339.854898388531	-29.2314544258748	-45.2298821931753	518.719332314259	320.336594799729	18.5039213133909
ENSG00000263934.5|699|SNORD3A|snoRNA	2329.63225902583	1903.5720401367	2926.71766845951	2940.8313062708	1267.49502664404	1310.1458506795	3380.19098351276	3847.45977113658	978.69127364929	1237.69744497674	1369.45202466505	870.209664115671	1142.86784347576	666.042592350919	2933.68379145898	1285.83858709659	2992.86569087769	1286.26880545137	2940.49545735624	2943.10505255298	1287.15224593828	1290.17925269051	2934.08202040941	2950.69291728192	1286.33939014201
ENSG00000264940.5|581|SNORD3C|snoRNA	1615.52387811841	794.205553169617	1829.12026256038	2203.95219436353	390.844861847926	417.81453907981	2232.04742638968	1910.15497224564	613.336949194274	512.230944178391	496.9783126529	269.573388817307	388.493201575852	195.430749310259	1905.4807696742	461.281898040047	2129.48351570184	491.25305377842	1918.23219193543	1904.50965562653	476.420306256846	454.672960148027	1899.05347934776	1893.64251382867	467.892194158311
ENSG00000265681.8|2451|RPL17|protein_coding	234.13389537948	403.405995260758	219.184114775087	219.184114775087	408.975739713469	422.661644650697	208.476006075092	233.86068062659	408.210782457679	435.23787720839	410.206073388533	415.31804479211	406.097368421884	434.048396386468	214.235544401644	401.802012400545	212.804427924631	443.17407009604	233.099959905187	225.431723071206	453.409846522799	400.787566381882	219.264942300542	209.199824163264	407.603675785799
ENSG00000265735.2|321|RN7SL5P|misc_RNA	54916.1051612571	44752.8525992403	47935.2023317612	49470.3625991553	50794.1883213267	50600.1523243311	45885.1451615854	51372.0819863591	49247.322741678	49614.2516519004	54231.6670066986	51196.0960486608	49084.8382036995	51883.9515075596	48879.7367683537	50737.0331268266	49444.2191257168	50117.3253205843	49246.5270049042	48717.9491436447	51751.3833722801	51016.7572499625	48164.3963419149	48597.1876456945	50156.3982039823
ENSG00000266412.6|3988|NCOA4|protein_coding	163.893726765636	428.618869964555	236.416635168932	250.52336338106	352.636927775083	343.35498128505	253.677783389545	237.508147875769	376.366271344226	326.228926354281	326.689600994815	330.622895158758	334.626499528703	409.118549996523	241.029969793817	351.317569872398	239.426317668705	339.337619523458	231.457090356507	239.097313161362	362.397386119912	358.799936521291	229.601222653904	245.931955026313	361.852746772256
ENSG00000269900.3|268|RMRP|lncRNA	39837.8822988186	26744.5568420531	30833.124850934	31183.834525572	35421.3696943874	35452.3245207628	31123.4030754367	27819.4002076191	36509.7041478288	36535.5985210172	37879.1654024819	38012.1441481213	34753.2211124569	32082.4358929719	31206.4167271732	35125.2712497726	31609.0210365993	35106.8437516455	31324.7909439691	31211.4326998456	35074.3821161231	35091.6447531081	31261.7451852456	31530.2529875727	35139.0335832448
ENSG00000270103.3|131|RNU11|lncRNA	49343.7184512255	32953.2272378632	45406.1130618246	46043.3741001918	36557.5703270286	35997.7061843777	50390.883678133	44104.6514578468	36292.969440666	33440.9121030989	38491.6245283413	35973.8739729454	35322.340329154	34619.4945747924	45572.3385968093	35891.4126159423	48789.0404601196	35988.6578852189	45914.7947591326	45843.7441098115	35827.1673709751	35984.8675370791	45707.6800989836	45643.9871707368	36281.6944033172
ENSG00000270800.3|5231|RPS10-NUDT3|protein_coding	222.427200610506	668.14117965063	531.217648600467	545.368391008965	357.54664112542	348.235734169901	515.609968541561	472.869995023327	389.149218496175	375.551437865223	345.198144632376	290.28055051005	395.459900246235	389.97400229581	588.686515990707	340.79091595754	525.220076463183	360.359994999156	553.704643485578	538.467903682511	333.002756326732	310.298565492555	587.8388019947	519.35265066721	335.370653910046
ENSG00000274012.1|300|RN7SL2|misc_RNA	374637.645996706	309191.785711343	328687.104073116	334394.54726771	350868.733845476	349264.39212959	323558.230615221	333235.177524828	383143.921622425	361651.874215192	362295.393129242	349919.731923926	319350.963931331	337312.904986564	333939.254519346	349682.164198721	334094.080025099	348354.640899919	334326.71296619	332834.987579448	350998.150681343	350504.86816283	332680.4990771	333147.713641682	348497.785710378
ENSG00000274582.1|137|SNORA16A|snoRNA	1369.68328796996	750.083022437972	1463.62211047044	1600.47685245397	584.919824346294	584.919824346294	1823.32482642255	1531.15912557293	517.094930641171	499.3277590891	636.824136797897	506.7408685795	608.758928290434	498.810419863654	1496.50059217086	627.526120626706	1521.36929616984	617.150812501408	1491.30511049499	1520.44196127671	624.3273648611	611.037552467852	1492.03806733418	1493.52188111943	618.296305751106
ENSG00000274978.1|134|RNU11|snRNA	49343.7184512255	32953.2272378632	45406.1130618246	46043.3741001918	36557.5703270286	35997.7061843777	50390.883678133	44104.6514578468	36292.969440666	33440.9121030989	38491.6245283413	35973.8739729454	35322.340329154	34619.4945747924	45572.3385968093	35891.4126159423	48789.0404601196	35988.6578852189	45914.7947591326	45843.7441098115	35827.1673709751	35984.8675370791	45707.6800989836	45643.9871707368	36281.6944033172
ENSG00000274998.1|133|SNORA17A|snoRNA	1720.88413103918	422.315651288606	1096.7713685623	1096.7713685623	1023.84951990899	1066.60520932596	1133.43187243957	1057.7472771585	1039.61024460811	1010.080467153	1056.26350738621	1026.4115394988	1056.14441353785	1016.56902835915	1099.83239646082	1033.27649409014	1137.60579888816	1032.30960555533	1099.82140607943	1096.8340779213	1028.00342210626	1025.10766363136	1101.53405979221	1110.46819167793	1038.46568950877
ENSG00000276168.1|299|RN7SL1|misc_RNA	234824.59037085	201476.081758045	207511.718108431	212806.480187749	226871.224556207	222743.75432584	200236.625978056	210585.08054309	249427.972580241	240456.5322868	229449.55502468	224371.667931324	201263.006302288	220101.631566397	210698.489443427	224493.665042326	210854.377885506	224417.310685778	211542.832532051	210733.27172253	225618.513949491	225757.227852034	210682.557270763	210787.881369007	224464.775490763
ENSG00000276966.2|1487|H4C5|protein_coding	421.441011683064	308.857715121518	185.492408643264	198.881466687475	643.727705419482	449.913561849872	226.373413586846	283.512680805692	518.785354166439	452.4709058339	540.877816348976	505.513932171984	494.852737144941	455.085608677988	223.473138470359	487.763737552114	227.981963861196	501.069385266412	225.205247785199	230.939591760545	489.248360157641	497.145690396691	237.0213394877	254.786572414349	495.494626309566
ENSG00000277027.1|264|RMRP|ribozyme	39837.8822988186	26744.5568420531	30833.124850934	31183.834525572	35421.3696943874	35452.3245207628	31123.4030754367	27819.4002076191	36509.7041478288	36535.5985210172	37879.1654024819	38012.1441481213	34753.2211124569	32082.4358929719	31206.4167271732	35125.2712497726	31609.0210365993	35106.8437516455	31324.7909439691	31211.4326998456	35074.3821161231	35091.6447531081	31261.7451852456	31530.2529875727	35139.0335832448
ENSG00000277209.1|333|RPPH1|ribozyme	73459.5096753119	36930.5582223872	51590.1390705274	54063.4378737761	58941.0825929983	56128.8042331289	50270.4766997679	50025.9263382914	54977.4363748556	53635.5520646257	68072.8658273161	59053.5722061174	61348.4320311015	52377.0851563192	53084.6164271483	57209.4473038623	53548.6041478649	57030.6880563855	52988.2119140318	52983.3643298757	57045.2611053088	57042.3373075629	53049.8591279618	53038.5704320355	57005.4220263553
ENSG00000278705.2|1332|H4C2|protein_coding	234.13389537948	220.612653658227	0	0	0	0	291.876873308771	571.959285653698	821.321045443968	675.49603711775	718.193636430418	597.334977042531	722.311734752377	854.671242255954	55.9007489576062	335.014479697751	513.796439089323	571.184697526905	320.451762919154	472.196724181622	217.003528877434	439.077328958969	246.937089837511	277.448393016059	187.228009524755
ENSG00000278771.1|299|RN7SL3|misc_RNA	11015.9997776045	13009.8433471594	11536.3506007652	12329.8655637185	12255.6995450562	11885.4181496046	12086.2315547262	12296.397700127	12124.2714821248	12171.2207569735	12070.863159272	11717.9852502861	11895.6957332414	11709.5546941318	12238.3521947609	12223.3108375167	12549.6612453847	11660.9330039927	12108.4191713458	11751.0287545211	12451.1931025005	12224.5883398899	11522.9562944036	11777.5990858991	11590.9558357081
ENSG00000280498.1|135|SNORA16A|snoRNA	1369.68328796996	750.083022437972	1463.62211047044	1600.47685245397	584.919824346294	584.919824346294	1823.32482642255	1531.15912557293	517.094930641171	499.3277590891	636.824136797897	506.7408685795	608.758928290434	498.810419863654	1496.50059217086	627.526120626706	1521.36929616984	617.150812501408	1491.30511049499	1520.44196127671	624.3273648611	611.037552467852	1492.03806733418	1493.52188111943	618.296305751106
ENSG00000281808.1|132|ENSG10010135443.1|snoRNA	1720.88413103918	422.315651288606	1096.7713685623	1096.7713685623	1023.84951990899	1066.60520932596	1133.43187243957	1057.7472771585	1039.61024460811	1010.080467153	1056.26350738621	1026.4115394988	1056.14441353785	1016.56902835915	1099.83239646082	1033.27649409014	1137.60579888816	1032.30960555533	1099.82140607943	1096.8340779213	1028.00342210626	1025.10766363136	1101.53405979221	1110.46819167793	1038.46568950877
ENSG00000282885.2|2034|RP11-596C23.6|lncRNA	374637.645996706	309191.785711343	328687.104073116	334394.54726771	350868.733845476	349264.39212959	323558.230615221	333235.177524828	383143.921622425	361651.874215192	362295.393129242	349919.731923926	319350.963931331	337312.904986564	333939.254519346	349682.164198721	334094.080025099	348354.640899919	334326.71296619	332834.987579448	350998.150681343	350504.86816283	332680.4990771	333147.713641682	348497.785710378
ENSG00000283293.1|328|RN7SK|snRNA	3067.15402947119	2981.42243372404	0	0	0	0	3366.31327216116	3346.46353974576	6125.68613060293	5778.61315786445	5455.75165919949	5920.42135473799	3464.60559669157	4086.14251059513	595.742267462489	769.193245386035	1176.75958630135	851.766654206788	582.86895460098	627.807008286929	491.874665455516	1629.34719661882	370.405634756267	1346.13849944829	1118.11867370391
ENSG00000284803.1|312|CH17-66N5.1|lncRNA	70.2401686138441	226.915872334176	162.071496656078	176.20908840326	128.358448748108	128.358448748108	166.624397331065	156.518926177709	126.290027285927	128.492967303639	130.533413826257	127.685016811814	141.694450456199	138.326664653844	188.849094655412	116.631331949583	142.284299496734	110.685835569809	180.316308238382	161.880892339016	162.888673071033	106.77133360308	168.117735543704	162.356499485515	153.628282775284
ENSG00000288663.1|5699|RP11-680A11.7|lncRNA	234.13389537948	201.702997630379	194.636801880241	194.636801880241	244.494390465505	235.208435914401	209.487935167002	188.801929295744	215.37471264766	222.92940490453	242.908052065387	252.376790884585	233.968612340587	262.987473087655	189.629688334397	232.968473722818	187.463822526683	242.223913044121	204.721266189922	198.688337950558	242.766881042934	244.507342593168	188.076687798453	207.001497647596	236.434998905279
